key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,distance_km,pickup_hour,pickup_dow,is_weekend,price_per_km
2009-02-12 17:52:18.0000001,9.5,2009-02-12 17:52:18+00:00,-73.986059,40.757159,-73.97613,40.780589,1.0,2.7361888046764697,17,3,0,3.4719826291823788
2014-01-21 06:55:00.00000094,5.0,2009-01-11 13:07:00+00:00,-73.957802,40.776372,-73.957422,40.78287,1.0,0.7232527134113774,13,6,1,5.0
2012-11-21 17:37:19.0000002,12.0,2012-11-21 17:37:19+00:00,-73.993909,40.741551,-73.98017,40.770232,1.0,3.3926497429588576,17,2,0,3.5370583199473895
2009-05-06 20:06:23.0000003,4.9,2009-05-06 20:06:23+00:00,-73.97778000000001,40.763656,-73.989486,40.772966,1.0,1.4295153219088788,20,2,0,3.4277352085019066
2011-12-24 02:52:00.00000056,7.3,2011-12-24 02:52:00+00:00,-73.971075,40.787833,-73.94495699999999,40.784302,5.0,2.2336962262344073,2,5,1,3.268125680771924
2011-05-21 09:00:00.00000031,25.7,2009-01-11 13:07:00+00:00,-73.944815,40.834367,-73.98933199999999,40.72192,1.0,13.053312139231668,13,6,1,1.9688489577107997
2009-02-28 15:54:57.0000002,7.7,2009-02-28 15:54:57+00:00,-74.004184,40.712975,-73.988385,40.75291,1.0,4.635813887132223,15,5,1,1.660981261860649
2013-02-11 19:09:00.000000252,10.5,2013-02-11 19:09:00+00:00,-73.982085,40.771387,-73.95961,40.769445000000005,1.0,1.9049327090314097,19,0,0,5.512005726091435
2013-09-10 20:50:25.0000001,11.0,2013-09-10 20:50:25+00:00,-73.991186,40.741393,-74.00971,40.716455,2.0,3.1821134289666895,20,1,0,3.456822091842267
2014-06-04 06:49:00.000000102,39.5,2009-01-11 13:07:00+00:00,-73.78808000000001,40.642187,-73.865042,40.725997,4.0,11.356140698271853,13,6,1,3.478294347481183
2009-06-05 05:35:00.00000011,8.1,2009-06-05 05:35:00+00:00,-73.98869,40.751273,-73.95881,40.764643,3.0,2.9230196514159985,5,4,0,2.771106925701343
2011-02-19 16:31:00.000000126,5.7,2011-02-19 16:31:00+00:00,-74.010863,40.710813,-74.001205,40.718745,1.0,1.2002121842415259,16,5,1,4.749160252528277
2011-08-31 19:47:00.000000254,6.9,2011-08-31 19:47:00+00:00,-73.96869699999999,40.754998,-73.98017,40.73594,1.0,2.3291570462779547,19,2,0,2.962445152003106
2010-05-18 21:28:00.000000232,7.7,2010-05-18 21:28:00+00:00,-73.96837,40.759005,-73.98017,40.77757,3.0,2.2910628095778227,21,1,0,3.360885597640551
2009-01-18 01:03:55.0000002,29.0,2014-02-13 17:57:00+00:00,-73.9926,40.753172,-73.908508,40.816192,1.0,9.961496456570083,17,3,0,2.9112091869362775
2010-04-01 14:42:00.000000160,15.7,2010-04-01 14:42:00+00:00,-73.97336,40.75250272070312,-73.97281,40.743548,1.0,0.9967968671236943,14,3,0,15.7
2014-04-02 14:58:32.0000002,9.0,2014-04-02 14:58:32+00:00,-73.970164,40.765016,-73.962801,40.77478,1.0,1.2502909601091337,14,2,0,7.198324459783682
2011-02-01 15:25:03.0000002,4.9,2011-02-01 15:25:03+00:00,-73.987139,40.753038,-73.98017,40.751834,1.0,0.602101596821349,15,1,0,4.9
2009-01-10 22:43:36.0000007,5.4,2009-01-10 22:43:36+00:00,-73.994222,40.751229,-73.99833100000001,40.744342,1.0,0.8403949918801996,22,5,1,5.4
2012-07-12 00:59:02.0000002,3.3,2012-07-12 00:59:02+00:00,-73.982371,40.765501,-73.985248,40.762808,1.0,0.3851987079578982,0,3,0,3.3
2009-02-19 08:28:42.0000001,8.9,2009-02-19 08:28:42+00:00,-73.977137,40.779272,-73.970457,40.757972,1.0,2.434342813775855,8,3,0,3.6560175295094974
2014-01-16 14:58:09.0000006,17.0,2014-01-16 14:58:09+00:00,-73.9939,40.751714,-73.958575,40.76039,1.0,3.1279052128174074,14,3,0,5.434947302858816
2015-01-04 09:17:47.0000001,12.0,2015-01-04 09:17:47+00:00,-73.97952270507811,40.72731018066406,-73.98487854003906,40.760650634765625,1.0,3.734645613940409,9,6,1,3.2131562778559997
2013-01-03 22:24:41.0000002,8.5,2013-01-03 22:24:41+00:00,-73.993498,40.764686,-73.98017,40.764686,1.0,1.1224678394169219,22,3,0,7.572600034951039
2013-05-23 10:57:00.000000198,13.5,2013-05-23 10:57:00+00:00,-73.96204300000001,40.805372,-73.988447,40.770140000000005,1.0,4.504354287329575,10,3,0,2.997099947926949
2009-10-03 18:25:00.000000186,7.7,2009-01-11 13:07:00+00:00,-73.983052,40.776055,-73.97409300000001,40.763797,1.0,1.5578986978690137,13,6,1,4.94255500086913
2011-08-15 13:55:53.0000001,13.3,2011-08-15 13:55:53+00:00,-73.9859,40.7277,-73.9825,40.7719,1.0,4.923153810340649,13,0,0,2.701520308397541
2012-05-25 03:19:00.00000063,14.9,2012-05-25 03:19:00+00:00,-73.997385,40.720822,-73.955628,40.782252,1.0,7.683147455752004,3,4,0,1.9393093892588362
2012-12-09 02:12:29.0000004,7.5,2012-12-09 02:12:29+00:00,-73.937809,40.850558,-73.94445400000001,40.834959000000005,1.0,1.8223740334960772,2,6,1,4.1155107909499
2009-04-09 11:27:00.000000125,16.9,2009-04-09 11:27:00+00:00,-73.986593,40.759143,-74.001767,40.75291,1.0,1.4539265090767137,11,3,0,11.623696173427636
2014-11-13 20:12:25.0000005,11.0,2014-11-13 20:12:25+00:00,-73.958903,40.815239,-73.980862,40.78261,1.0,4.071890589696228,20,3,0,2.7014478306060346
2010-03-05 22:41:05.0000003,6.5,2010-03-05 22:41:05+00:00,-73.990305,40.756175,-74.00367800000001,40.759173,1.0,1.1746720856063888,22,4,0,5.533459149703529
2009-01-09 14:24:24.0000003,6.5,2009-01-09 14:24:24+00:00,-73.968111,40.765625,-73.980863,40.75916,1.0,1.2923801933419812,14,4,0,5.029479740935655
2009-07-10 01:01:00.00000094,5.3,2009-07-10 01:01:00+00:00,-73.98973000000001,40.734507,-74.001847,40.740387,1.0,1.2123198451318502,1,4,0,4.371783586058165
2009-02-02 16:58:00.00000011,8.5,2009-02-02 16:58:00+00:00,-73.954332,40.77406,-73.952558,40.766325,2.0,0.8729704691968458,16,0,0,8.5
2015-06-17 17:52:03.0000007,9.0,2015-06-17 17:52:03+00:00,-73.97213745117188,40.75250272070312,-73.98185729980467,40.73242568969727,1.0,2.377906485323141,17,2,0,3.7848418579744787
2011-10-30 11:34:39.0000003,17.3,2011-10-30 11:34:39+00:00,-73.975307,40.757499,-74.010737,40.711715000000005,3.0,5.901635465258964,11,6,1,2.931390815620442
2011-06-22 06:20:00.00000037,6.5,2011-06-22 06:20:00+00:00,-73.997925,40.749805,-74.003443,40.754337,2.0,0.6855631370933565,6,2,0,6.5
2013-10-19 20:21:00.00000083,20.0,2013-10-19 20:21:00+00:00,-73.977453,40.785215,-73.98595,40.734955,1.0,5.634292439467108,20,5,1,3.5496915033916134
2014-08-22 14:58:01.0000001,13.0,2014-08-22 14:58:01+00:00,-73.993619,40.749808,-73.992512,40.756546,2.0,0.7550116501425109,14,4,0,13.0
2013-01-02 19:16:00.00000087,5.5,2013-01-02 19:16:00+00:00,-73.968242,40.762112,-73.979687,40.765432,1.0,1.0321734773328322,19,2,0,5.328561642769748
2012-12-22 15:35:00.000000148,15.5,2012-12-22 15:35:00+00:00,-73.98994499999999,40.733990000000006,-73.95831,40.780797,1.0,5.847115069381374,15,5,1,2.650879932424505
2015-02-16 11:19:55.0000003,8.5,2015-02-16 11:19:55+00:00,-73.99765014648438,40.73622131347656,-73.9818115234375,40.76134872436523,2.0,3.09626042364891,11,0,0,2.7452471165144563
2013-02-01 20:56:22.0000007,7.5,2009-01-11 13:07:00+00:00,-73.99793299999999,40.756223,-73.98152900000001,40.742386,1.0,2.068041832270027,13,6,1,3.6266190958852493
2009-05-20 10:23:00.000000116,6.9,2009-05-20 10:23:00+00:00,-73.94945799999999,40.773348,-73.964993,40.76659,5.0,1.5086958059307014,10,2,0,4.573486565599253
2015-05-17 14:56:39.0000002,21.0,2015-05-17 14:56:39+00:00,-73.95431518554686,40.76970291137695,-73.9901351928711,40.75743865966797,1.0,3.3106837403031864,14,6,1,6.343100594101706
2012-06-28 20:10:44.0000002,4.1,2012-06-28 20:10:44+00:00,-73.99455400000001,40.721011,-73.989079,40.722964000000005,2.0,0.5099454931160741,20,3,0,4.1
2011-12-10 01:43:00.00000045,5.7,2011-12-10 01:43:00+00:00,-73.99096800000001,40.72757,-73.99136999999999,40.74472,1.0,1.9072937584277376,1,5,1,2.988527579883001
2009-03-11 09:31:02.0000002,19.3,2009-03-11 09:31:02+00:00,-74.013173,40.704148,-73.984285,40.754962,1.0,6.152295773060565,9,2,0,3.137040336147377
2010-12-11 04:25:12.0000002,17.3,2010-12-11 04:25:12+00:00,-73.995721,40.767201,-73.951222,40.723918,4.0,6.100532472814074,4,5,1,2.835818033441235
2014-04-15 09:19:00.000000199,12.0,2014-04-15 09:19:00+00:00,-74.010142,40.719717,-74.013625,40.702315000000006,1.0,1.957156968890051,9,1,0,6.1313426519925365
2012-04-05 20:21:06.0000007,11.3,2012-04-05 20:21:06+00:00,-73.98149599999999,40.768334,-73.95610400000001,40.804763,1.0,4.5802219559262465,20,3,0,2.4671293462927455
2010-04-25 20:11:00.00000099,9.7,2010-04-25 20:11:00+00:00,-73.94984000000001,40.796042,-73.962738,40.759112,3.0,4.2476164544772566,20,6,1,2.283633681137944
2012-05-02 19:12:40.0000001,4.9,2012-05-02 19:12:40+00:00,-73.98698900000001,40.75250272070312,-73.976607,40.722857,1.0,3.410532611940233,19,2,0,1.4367257427315487
2015-05-28 13:31:03.0000006,11.0,2015-05-28 13:31:03+00:00,-73.96671295166014,40.80403518676758,-73.93840026855469,40.79726791381836,1.0,2.4991455828755447,13,3,0,4.401504288254899
2015-05-21 01:35:16.0000006,3.5,2015-05-21 01:35:16+00:00,-73.97534942626955,40.75249099731445,-73.97386169433594,40.7488899230957,2.0,0.4195742643579332,1,3,0,3.5
2012-06-24 01:35:45.0000006,26.1,2012-06-24 01:35:45+00:00,-73.97613199999999,40.744211,-73.90495,40.75291,2.0,6.073831847976367,1,6,1,4.297122583117905
2010-10-16 21:23:00.000000225,8.1,2010-10-16 21:23:00+00:00,-73.98185729980467,40.731653,-73.954875,40.768787,5.0,4.713352537067553,21,5,1,1.718521993909557
2009-08-07 10:43:07.0000001,49.57,2009-08-07 10:43:07+00:00,-73.97505799999999,40.75250272070312,-73.98017,40.78882,1.0,4.0611776554443795,10,4,0,12.205819150400103
2010-09-08 10:16:01.0000003,7.7,2010-09-08 10:16:01+00:00,-73.987383,40.721255,-73.95473299999999,40.730683,1.0,2.9443036554801694,10,2,0,2.6152193866512903
2012-04-05 18:10:00.0000007,5.3,2012-04-05 18:10:00+00:00,-73.971503,40.760135,-73.961437,40.768975,1.0,1.29803428136408,18,3,0,4.083097092343608
2010-09-22 12:15:00.000000169,4.5,2010-09-22 12:15:00+00:00,-73.98192,40.761172,-74.016152,40.704765,1.0,6.903595570455703,12,2,0,0.6518342440652208
2010-01-23 03:24:00.00000058,7.3,2010-01-23 03:24:00+00:00,-74.008325,40.725947,-73.988232,40.720322,1.0,1.805093407262824,3,5,1,4.044112050173318
2013-02-15 18:49:00.00000038,6.5,2013-02-15 18:49:00+00:00,-73.99260500000001,40.733957,-73.980698,40.742135,1.0,1.3540018764349129,18,4,0,4.800584189081407
2012-08-12 18:48:00.00000065,5.3,2012-08-12 18:48:00+00:00,-73.986465,40.755052,-73.996115,40.744817,3.0,1.3985774606880699,18,6,1,3.78956486070676
2010-03-12 12:07:38.0000002,9.3,2010-03-12 12:07:38+00:00,-73.95770999999999,40.765555,-73.97005899999999,40.762758000000005,1.0,1.0855333061488535,12,4,0,8.567217557786053
2009-04-14 11:49:40.0000004,3.7,2009-04-14 11:49:40+00:00,-73.97645899999999,40.744077,-73.983699,40.734203,1.0,1.2560027307656176,11,1,0,2.9458534678062387
2014-04-27 13:02:13.0000004,4.0,2014-04-27 13:02:13+00:00,-73.950582,40.786452,-73.9575,40.776686,1.0,1.232283733752288,13,6,1,3.246005680704761
2015-04-11 08:47:47.0000001,9.5,2015-04-11 08:47:47+00:00,-73.97843170166014,40.75239944458008,-74.00042724609375,40.74211883544922,1.0,2.177181862448128,8,5,1,4.363438885770315
2011-10-03 20:29:00.000000179,4.5,2011-10-03 20:29:00+00:00,-73.990055,40.756413,-73.983047,40.756727000000005,3.0,0.5913089720406205,20,0,0,4.5
2010-04-26 03:12:44.0000001,3.3,2010-04-26 03:12:44+00:00,-73.982326,40.731314000000005,-73.989649,40.734398,1.0,0.7059199000020814,3,0,0,3.3
2011-11-18 09:51:00.000000166,30.9,2011-11-18 09:51:00+00:00,-73.995888,40.759078,-73.86500500000001,40.770452,1.0,11.095110823640908,9,4,0,2.7850104871561823
2009-08-30 14:03:55.0000002,26.9,2009-08-30 14:03:55+00:00,-73.990137,40.756007,-73.929361,40.774553,1.0,5.518253928149035,14,6,1,4.874730367658698
2014-02-19 18:02:00.00000011,9.0,2014-02-19 18:02:00+00:00,-73.95828,40.7689,-73.97351,40.782907,5.0,2.017540513110456,18,2,0,4.460876964559507
2011-02-20 21:01:58.0000003,4.1,2011-02-20 21:01:58+00:00,-73.977633,40.753166,-73.981589,40.757359,1.0,0.573073660056064,21,6,1,4.1
2011-02-04 11:48:00.000000216,14.9,2011-02-04 11:48:00+00:00,-73.96221800000001,40.640218,-73.96804300000001,40.640505,1.0,0.4925258833329277,11,4,0,14.9
2009-07-31 09:29:00.000000167,6.5,2009-07-31 09:29:00+00:00,-74.00054499999999,40.737462,-74.00954499999999,40.713217,5.0,2.800569077150064,9,4,0,2.320956855888225
2015-05-15 18:58:16.0000001,43.0,2015-05-15 18:58:16+00:00,-73.86270141601562,40.76895904541016,-73.99909210205078,40.74182891845703,2.0,11.87774445366689,18,4,0,3.6202159566351897
2012-12-04 22:12:00.000000212,8.0,2012-12-04 22:12:00+00:00,-73.984463,40.742792,-73.97735,40.761375,1.0,2.1514498437713505,22,1,0,3.718422729286835
2015-04-21 01:38:11.0000001,6.0,2015-04-21 01:38:11+00:00,-73.95018768310547,40.71929550170898,-73.94046020507811,40.724212646484375,1.0,0.9853746921337735,1,1,0,6.0
2013-05-03 18:26:00.000000265,4.0,2013-05-03 18:26:00+00:00,-73.988752,40.75250272070312,-73.98508000000001,40.773772,1.0,2.3851699934176027,18,4,0,1.677029314907899
2009-01-18 01:03:55.0000002,3.7,2010-03-30 21:29:00+00:00,-73.984218,40.732007,-73.979443,40.727617,5.0,0.6325948765673487,21,1,0,3.7
2012-03-07 17:34:45.0000004,10.1,2012-03-07 17:34:45+00:00,-73.99268000000001,40.768321,-73.98017,40.746864,2.0,2.608222668307669,17,2,0,3.872368767714656
2015-01-30 22:04:27.0000001,18.0,2015-01-30 22:04:27+00:00,-73.95474243164062,40.68746948242188,-73.98821258544923,40.73051071166992,1.0,5.555583502410186,22,4,0,3.239983701476368
2009-02-04 18:22:03.0000007,5.7,2009-02-04 18:22:03+00:00,-73.988433,40.75250272070312,-73.981018,40.747329,1.0,0.8491829461960649,18,2,0,5.7
2012-06-10 15:18:00.00000069,6.5,2012-06-10 15:18:00+00:00,-73.964187,40.757303,-73.98338199999999,40.743835,1.0,2.2038976300658244,15,6,1,2.949320291163371
2009-05-15 21:06:32.00000011,35.3,2009-05-15 21:06:32+00:00,-73.77674300000001,40.645374,-73.91340799999999,40.745943,1.0,16.056267511923192,21,4,0,2.1985184273858565
2012-07-19 17:49:00.000000205,6.1,2012-07-19 17:49:00+00:00,-73.997893,40.735897,-74.00654300000001,40.746245,5.0,1.3620067732518348,17,3,0,4.478685510084546
2011-06-19 18:23:00.00000065,4.9,2011-06-19 18:23:00+00:00,-73.98575799999999,40.753255,-73.98142,40.746513,1.0,0.8339951625062232,18,6,1,4.9
2011-07-22 22:06:41.0000001,6.1,2011-07-22 22:06:41+00:00,-73.9956,40.754782,-73.98017,40.734401,1.0,2.6125967436925657,22,4,0,2.3348417679562914
2013-02-25 15:56:00.000000112,10.0,2013-02-25 15:56:00+00:00,-73.976022,40.76004,-73.982853,40.75291,1.0,0.9795985750310495,15,0,0,10.0
2014-06-15 15:25:59.0000001,10.5,2014-06-15 15:25:59+00:00,-73.98860400000001,40.778445,-73.99493100000001,40.749954,1.0,3.2125544189204627,15,6,1,3.2684271239608726
2012-04-25 18:17:58.0000002,8.9,2012-04-25 18:17:58+00:00,-73.997975,40.720503,-74.001847,40.737797,1.0,1.9504871655301903,18,2,0,4.562962606103979
2013-03-28 14:03:00.000000174,13.0,2013-03-28 14:03:00+00:00,-74.006395,40.749657,-73.978468,40.753897,5.0,2.3992142001337746,14,3,0,5.418440754174909
2012-01-25 00:20:00.00000014,6.9,2012-01-25 00:20:00+00:00,-73.990318,40.737122,-73.97627,40.744955,1.0,1.4694752956436283,0,2,0,4.695553590084554
2009-11-02 09:27:00.000000171,9.7,2009-11-02 09:27:00+00:00,-73.982613,40.771843,-73.978862,40.754318,2.0,1.9741320914557088,9,0,0,4.913551652385783
2009-09-12 01:47:00.00000092,10.1,2009-09-12 01:47:00+00:00,-73.980253,40.765255,-73.974253,40.731925,2.0,3.7404332859766165,1,5,1,2.7002219336102713
2011-07-06 17:15:14.0000002,9.7,2009-01-11 13:07:00+00:00,-73.954797,40.767289,-73.974788,40.75291,1.0,2.321928161669071,13,6,1,4.177562493159716
2010-09-21 12:38:00.00000017,5.3,2010-09-21 12:38:00+00:00,-73.956158,40.781593,-73.966138,40.773645,1.0,1.2195217297895897,12,1,0,4.345966021379903
2009-01-18 01:03:55.0000002,8.5,2010-01-14 06:47:15+00:00,-73.991201,40.750336,-73.977786,40.752390000000005,1.0,1.1528712807884434,6,3,0,7.3728959526052975
2009-01-18 01:03:55.0000002,7.5,2014-11-10 05:48:48+00:00,-73.97513199999999,40.73302,-73.977113,40.752058,1.0,2.123497519022371,5,0,0,3.5319090005119937
2010-09-10 16:28:00.00000045,10.5,2010-09-10 16:28:00+00:00,-73.995627,40.749295,-73.965087,40.77161,1.0,3.5739561434812805,16,4,0,2.937920774196259
2010-11-24 18:13:00.000000149,6.1,2010-11-24 18:13:00+00:00,-73.985523,40.760627,-73.98918499999999,40.774452,1.0,1.5678988052202285,18,2,0,3.8905572092346787
2015-04-04 22:40:32.0000001,8.5,2015-04-04 22:40:32+00:00,-74.00299072265625,40.73112869262695,-74.00541687011719,40.74004364013672,1.0,1.0121540204241857,22,5,1,8.397931370600809
2009-01-04 13:51:00.00000053,7.7,2009-01-04 13:51:00+00:00,-73.962497,40.76308,-73.98472,40.736343,1.0,3.513300762627258,13,6,1,2.1916711719955098
2010-09-22 00:13:20.0000001,6.1,2009-01-11 13:07:00+00:00,-74.001561,40.75250272070312,-73.986623,40.74737,2.0,1.381721100062304,13,6,1,4.414783851621678
2009-01-18 01:03:55.0000002,8.9,2009-06-02 00:29:00+00:00,-74.008055,40.711553,-73.997185,40.679587,1.0,3.6706908026919316,0,1,0,2.4246117361541626
2013-08-18 01:30:00.00000011,9.0,2013-08-18 01:30:00+00:00,-73.978163,40.74563,-73.952042,40.773192,2.0,3.7726588037335183,1,6,1,2.3855854632529643
2014-09-23 00:15:52.0000004,15.0,2014-09-23 00:15:52+00:00,-73.98185729980467,40.750917,-73.949428,40.781336,1.0,4.347387571088467,0,1,0,3.4503479974398537
2015-01-14 21:56:18.0000001,15.0,2015-01-14 21:56:18+00:00,-73.98861694335938,40.74912643432617,-73.95635986328125,40.747520446777344,4.0,2.7231820866476055,21,2,0,5.508261850556555
2009-09-03 14:52:00.000000131,8.5,2009-09-03 14:52:00+00:00,-74.010698,40.710985,-73.991138,40.750717,1.0,4.715412929675451,14,3,0,1.8025992901930292
2014-04-21 20:40:00.00000077,7.5,2014-04-21 20:40:00+00:00,-73.976543,40.788207,-73.954575,40.777842,1.0,2.1793085139661055,20,0,0,3.44145858740799
2015-04-06 19:31:59.0000004,9.5,2015-04-06 19:31:59+00:00,-74.006591796875,40.74441146850585,-73.9863739013672,40.74319076538085,2.0,1.7086613237527408,19,0,0,5.5599081385743
2011-09-13 12:05:30.0000003,5.3,2011-09-13 12:05:30+00:00,-73.965744,40.754379,-73.9672,40.75291,1.0,0.20426205004207953,12,1,0,5.3
2015-02-10 15:21:15.0000002,8.0,2015-02-10 15:21:15+00:00,-73.99436950683594,40.74667739868164,-73.97766876220702,40.73911666870117,1.0,1.6390199715194462,15,1,0,4.880965539781456
2009-12-01 11:47:00.00000079,11.3,2009-12-01 11:47:00+00:00,-73.944435,40.778137,-73.980463,40.782295,3.0,3.068556569666043,11,1,0,3.6825131762944174
2015-06-16 09:54:20.0000006,38.54,2015-06-16 09:54:20+00:00,-73.86276245117188,40.76879119873047,-73.9787368774414,40.7530403137207,6.0,9.923554941566666,9,1,0,3.8836888823548508
2009-09-04 10:58:06.0000005,8.5,2009-09-04 10:58:06+00:00,-73.968942,40.75250272070312,-73.98017,40.774204,1.0,2.5917423365266865,10,4,0,3.279647008194203
2015-02-13 23:24:04.0000008,18.0,2015-02-13 23:24:04+00:00,-73.98103332519531,40.75872802734375,-73.95498657226562,40.75291,2.0,2.2873133639072956,23,4,0,7.869494527523575
2009-01-18 01:03:55.0000002,6.0,2015-04-04 11:38:38+00:00,-73.98799133300781,40.7493782043457,-73.98880767822266,40.75851821899415,1.0,1.0186467859515795,11,5,1,5.8901673109340225
2009-01-18 01:03:55.0000002,12.5,2013-05-10 15:10:00+00:00,-73.991377,40.70255,-73.999735,40.734407,1.0,3.6116913830772805,15,4,0,3.4609823138735587
2010-04-13 00:10:05.0000002,16.5,2010-04-13 00:10:05+00:00,-73.98715200000001,40.750756,-73.90238000000001,40.741637,1.0,7.21300705553596,0,1,0,2.2875341550284913
2013-01-30 14:17:55.0000001,5.5,2013-01-30 14:17:55+00:00,-73.97497800000001,40.762812,-73.981365,40.75291,1.0,1.2254458057014832,14,2,0,4.48816257268238
2011-10-19 10:19:31.0000003,13.7,2011-10-19 10:19:31+00:00,-73.992956,40.754508,-73.99911800000001,40.722575,1.0,3.58854006628307,10,2,0,3.8177085240656528
2010-11-15 18:45:00.000000125,8.9,2010-11-15 18:45:00+00:00,-74.00662,40.704113,-74.009975,40.735007,1.0,3.446872405459663,18,0,0,2.582050900956726
2015-02-10 05:50:51.0000001,4.0,2015-02-10 05:50:51+00:00,-73.94662475585938,40.77677917480469,-73.95352935791014,40.7799072265625,5.0,0.6774814491396011,5,1,0,4.0
2010-05-24 17:57:00.000000197,4.9,2010-05-24 17:57:00+00:00,-73.976452,40.75250272070312,-73.98034200000001,40.770673,2.0,2.0468337500180476,17,0,0,2.3939413740645987
2010-06-01 14:13:38.0000001,4.9,2010-06-01 14:13:38+00:00,-73.968681,40.754807,-73.97859,40.756029,1.0,0.8456285888431778,14,1,0,4.9
2012-09-19 13:52:17.0000002,8.5,2012-09-19 13:52:17+00:00,-73.95854200000001,40.780734,-73.975443,40.777022,2.0,1.481727645134207,13,2,0,5.736546812710723
2011-02-14 10:17:48.0000003,3.7,2011-02-14 10:17:48+00:00,-73.980351,40.780344,-73.980011,40.785561,1.0,0.5808098221202046,10,0,0,3.7
2014-06-24 09:52:00.00000059,6.5,2014-06-24 09:52:00+00:00,-74.01512199999999,40.715795,-74.008495,40.72814,5.0,1.4819598323632237,9,1,0,4.386083791241968
